Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
226,54,0,2,Marketing,Analyst,5,4301,-0.03388384557448852,-1.0684329066857259,0.615086879686062,0.8654191766816453,-1.3528463405622109,-0.806605816662068,1.302698655951261,-1.0651787196410507,Yes,0.44093981984231767,1.544887841645877,-1.2595559247657384,4,2,2,30,1,No
227,26,0,2,Sales,Assistant,4,10370,-1.1673936138966807,1.326619562907921,-1.6343165811731648,0.1976574662791411,1.3618954799639647,-0.10581883433186111,0.4183139608044442,-0.5688067835835761,No,-0.34434926269075017,-0.17841978270811648,1.586330667607674,3,2,3,41,1,No
228,35,0,0,Finance,Executive,2,9411,-0.2362963042034514,-0.9486802832060435,-0.3846479918069277,1.5331808870841495,0.45698153978857275,-0.10581883433186111,1.302698655951261,-0.7815376133224938,No,0.8335843611088516,0.16624174216268223,1.586330667607674,3,3,3,45,2,No
229,45,1,0,IT,Analyst,4,9365,-1.1673936138966807,-0.3499171658076319,1.6148217511790517,1.1993000318828972,-1.3528463405622109,-0.10581883433186111,0.4183139608044442,-1.5615506556985252,No,0.8335843611088516,-0.2933069576650494,0.24708991825547996,1,4,1,37,3,No
230,21,0,1,HR,Assistant,1,18449,-1.5722185311546064,-1.4276907771247729,-0.1347142739336803,1.1993000318828972,0.45698153978857275,-0.10581883433186111,-0.46607073434237256,1.4875912372259616,No,-1.129638345223818,-0.7528556574927809,-1.5943661121037869,2,2,1,47,4,No
231,20,0,2,Sales,Executive,2,3692,1.5854158234572144,-0.11041191884826719,1.6148217511790517,-0.47010424412336305,1.3618954799639647,-0.806605816662068,-1.3504554294891893,0.06938570563317702,Yes,-1.129638345223818,1.315113491732011,-1.5943661121037869,4,3,4,7,1,Yes
232,31,0,2,IT,Analyst,4,4478,0.4114235634092298,0.8476090689891915,0.11521944393956714,-1.4717468097271191,-0.44793240038681903,1.2957551303285528,-0.46607073434237256,-0.49789650700393684,Yes,-1.129638345223818,-1.6719530571482442,-0.08772026908256857,4,4,3,14,3,No
233,24,1,2,IT,Assistant,1,9396,0.2899760882318521,0.48835119855014447,-0.1347142739336803,-1.4717468097271191,-1.3528463405622109,1.2957551303285528,-0.46607073434237256,-0.9942684430614115,Yes,-1.129638345223818,1.0853391418181455,1.2515204802696256,1,2,2,48,2,Yes
234,56,0,1,Sales,Manager,3,11448,-1.3698060725256436,0.9673616924688738,-0.3846479918069277,1.5331808870841495,0.45698153978857275,-0.10581883433186111,-1.3504554294891893,1.62941179038524,Yes,1.6188734436419194,0.16624174216268223,0.7493051992625528,3,2,1,6,1,No
235,51,1,1,HR,Manager,3,13622,-1.2888410890740585,0.12909332811109747,0.36515316181281454,-0.13622338892211097,-1.3528463405622109,0.5949681479983459,0.4183139608044442,-1.5260955174087056,No,0.04829527857578376,0.05135456720574932,-1.4269610184347628,4,4,1,34,1,No
236,28,0,1,HR,Assistant,5,19825,-1.612701022880399,-0.9486802832060435,1.3648880333058042,-1.1378659545258671,0.45698153978857275,-1.5073927989922749,-1.3504554294891893,0.8848538862990282,Yes,1.2262289023753854,0.28112891711961513,1.0841153866006012,1,3,3,16,1,No
237,54,0,1,Marketing,Manager,2,13073,-1.045946138719303,-0.8289276597263612,-1.13444914542667,0.1976574662791411,0.45698153978857275,0.5949681479983459,1.302698655951261,-0.10788998581592106,Yes,0.04829527857578376,-1.5570658821913113,-0.4225304564206171,3,3,2,37,3,Yes
238,38,1,1,Finance,Assistant,3,5646,1.4639683482798367,0.3685985750704622,0.8650205975593094,0.5315383214803931,0.45698153978857275,0.5949681479983459,-1.3504554294891893,-1.4551852408290664,No,0.04829527857578376,-0.17841978270811648,-0.2551253627515928,4,1,1,36,1,No
239,35,0,0,Sales,Executive,2,8209,-0.31726128765503653,1.2068669394282385,-0.3846479918069277,-1.4717468097271191,1.3618954799639647,0.5949681479983459,-0.46607073434237256,0.991219301168487,Yes,-1.522282886490352,0.7406776169473467,1.586330667607674,2,4,1,46,1,No
240,22,1,2,Sales,Assistant,3,9533,-0.7625686966387549,-0.23016454232794953,-0.8845154275534226,0.1976574662791411,-0.44793240038681903,1.2957551303285528,-1.3504554294891893,-0.9588133047715919,Yes,0.44093981984231767,0.8555647919042796,0.07968482458645569,1,1,2,6,2,No
241,39,1,2,Sales,Executive,5,10211,1.3020383813766665,0.7278564455095091,-1.3843828632999173,0.8654191766816453,-1.3528463405622109,-1.5073927989922749,0.4183139608044442,1.3812258223565028,Yes,-0.34434926269075017,1.315113491732011,-0.7573406437586656,4,3,1,8,1,No
242,43,0,2,HR,Analyst,4,12927,-0.31726128765503653,-0.7091750362466789,-1.6343165811731648,-0.13622338892211097,-0.44793240038681903,0.5949681479983459,-0.46607073434237256,-0.14334512410574068,Yes,-0.7369938039572841,0.16624174216268223,0.5819001055935284,1,2,2,24,3,Yes
243,52,1,2,Finance,Assistant,5,14927,0.9376959558445334,-0.5894224127669965,1.1149543154325567,0.5315383214803931,0.45698153978857275,-0.10581883433186111,1.302698655951261,0.06938570563317702,No,0.44093981984231767,-1.4421787072343784,-1.5943661121037869,1,1,3,3,2,No
244,43,0,2,Marketing,Analyst,1,12316,-1.410288564251436,0.7278564455095091,1.1149543154325567,1.5331808870841495,0.45698153978857275,1.2957551303285528,0.4183139608044442,-0.4269862304242976,No,-1.129638345223818,-1.5570658821913113,-0.5899355500896414,1,3,1,4,4,No
245,30,0,2,IT,Manager,3,15177,0.6948010054897779,0.9673616924688738,1.6148217511790517,0.1976574662791411,-0.44793240038681903,-0.10581883433186111,-0.46607073434237256,0.5657576416906517,Yes,1.2262289023753854,-0.8677428324497138,-0.2551253627515928,2,3,3,32,2,No
246,27,1,2,IT,Executive,1,13846,0.37094107168343726,1.4463721863876031,-1.6343165811731648,-0.47010424412336305,-0.44793240038681903,-0.10581883433186111,1.302698655951261,0.5303025034008321,No,-1.522282886490352,1.0853391418181455,0.07968482458645569,3,2,2,1,1,No
247,55,1,2,Sales,Assistant,1,10933,-1.045946138719303,-0.7091750362466789,0.8650205975593094,0.5315383214803931,-1.3528463405622109,0.5949681479983459,0.4183139608044442,-1.5970057939883449,Yes,1.6188734436419194,1.544887841645877,0.916710292931577,3,4,3,34,4,No
248,57,1,0,Finance,Analyst,2,8476,-0.03388384557448852,0.009340704631415151,0.615086879686062,1.5331808870841495,0.45698153978857275,-0.10581883433186111,1.302698655951261,-1.0651787196410507,Yes,1.2262289023753854,-1.5570658821913113,1.41892557393865,4,3,3,45,2,No
249,59,1,2,HR,Executive,3,16853,-0.35774377938082913,0.6081038220298268,-1.13444914542667,1.1993000318828972,-0.44793240038681903,-1.5073927989922749,-1.3504554294891893,0.7784884714295693,Yes,-1.522282886490352,-1.5570658821913113,-1.4269610184347628,2,1,3,9,1,No
250,39,0,0,Finance,Executive,1,10928,0.775765988941363,-1.5474434006044553,-0.8845154275534226,1.5331808870841495,1.3618954799639647,-0.10581883433186111,-1.3504554294891893,0.813943609719389,No,1.6188734436419194,1.2002263167750782,0.7493051992625528,3,2,4,12,2,No
251,54,0,1,Finance,Manager,4,5080,1.3830033648282516,1.2068669394282385,-1.3843828632999173,1.5331808870841495,0.45698153978857275,0.5949681479983459,1.302698655951261,-0.5333516452937564,No,-1.129638345223818,-0.7528556574927809,-1.2595559247657384,4,4,2,10,3,No
252,44,1,2,HR,Manager,1,9089,-1.612701022880399,-0.23016454232794953,1.3648880333058042,0.5315383214803931,0.45698153978857275,-0.10581883433186111,-1.3504554294891893,-1.703371208857804,No,-0.7369938039572841,1.6597750166028098,-1.092150831096714,4,4,2,10,1,No
253,54,0,1,Sales,Executive,4,10797,-0.11484882902607367,-1.5474434006044553,1.1149543154325567,-0.13622338892211097,-1.3528463405622109,1.2957551303285528,1.302698655951261,1.3103155457768636,No,-1.129638345223818,0.5109032670334809,1.586330667607674,1,4,2,44,3,No
254,44,0,1,Finance,Executive,2,11346,0.047081137877096634,0.48835119855014447,0.8650205975593094,0.5315383214803931,1.3618954799639647,1.2957551303285528,0.4183139608044442,1.2394052691972244,No,1.2262289023753854,0.6257904419904138,-0.5899355500896414,2,3,2,48,1,No
255,48,0,1,IT,Assistant,1,3904,0.2494935965060595,1.326619562907921,0.8650205975593094,-0.8039850993246151,-1.3528463405622109,1.2957551303285528,-0.46607073434237256,0.9557641628786674,No,-1.129638345223818,1.544887841645877,0.24708991825547996,3,4,2,23,3,No
256,37,0,0,HR,Executive,5,19788,1.4234858565540442,-1.5474434006044553,1.6148217511790517,-1.1378659545258671,1.3618954799639647,-0.806605816662068,1.302698655951261,-0.3206208155548388,Yes,-1.129638345223818,1.315113491732011,-1.092150831096714,2,3,1,6,4,No
257,37,1,1,Marketing,Assistant,2,12974,-0.6411212214613772,-1.4276907771247729,0.8650205975593094,-0.13622338892211097,-1.3528463405622109,1.2957551303285528,-0.46607073434237256,-0.2142554006853799,No,-1.522282886490352,1.0853391418181455,-0.08772026908256857,2,2,1,24,3,No
258,21,1,1,Sales,Executive,4,4184,-0.0743663373002811,-1.0684329066857259,-1.6343165811731648,-0.47010424412336305,1.3618954799639647,1.2957551303285528,-0.46607073434237256,-0.24971053897519954,Yes,0.8335843611088516,-1.0975171823635796,-0.7573406437586656,3,2,1,24,2,No
259,54,0,1,HR,Manager,2,4725,1.4639683482798367,-1.4276907771247729,-0.8845154275534226,-0.13622338892211097,1.3618954799639647,-0.806605816662068,1.302698655951261,1.4166809606463224,Yes,-1.129638345223818,1.2002263167750782,0.5819001055935284,3,4,3,21,1,No
260,35,1,2,Marketing,Assistant,1,14380,1.3020383813766665,-0.5894224127669965,-0.1347142739336803,0.8654191766816453,1.3618954799639647,1.2957551303285528,-1.3504554294891893,-0.6397170601632153,No,0.04829527857578376,-0.4081941326219823,-1.2595559247657384,2,2,3,42,2,No
261,55,1,2,Marketing,Analyst,3,16057,1.0186609392961186,1.0871143159485561,0.615086879686062,-0.47010424412336305,-0.44793240038681903,0.5949681479983459,0.4183139608044442,0.31757167366191436,Yes,0.04829527857578376,1.0853391418181455,1.0841153866006012,4,1,2,31,3,No
262,52,1,0,Finance,Manager,3,8606,-1.7341484980577768,1.4463721863876031,0.8650205975593094,1.1993000318828972,0.45698153978857275,1.2957551303285528,-0.46607073434237256,1.2394052691972244,Yes,-0.7369938039572841,-0.7528556574927809,0.07968482458645569,2,1,4,47,1,No
263,23,0,0,Finance,Assistant,4,6956,-0.19581381247765883,-1.0684329066857259,-0.3846479918069277,0.5315383214803931,1.3618954799639647,1.2957551303285528,0.4183139608044442,1.4875912372259616,Yes,-0.7369938039572841,-0.9826300074066467,-0.08772026908256857,3,3,2,41,3,No
264,52,0,2,Finance,Assistant,4,19555,-1.0864286304450954,0.9673616924688738,-0.3846479918069277,1.5331808870841495,-0.44793240038681903,-0.806605816662068,-0.46607073434237256,1.1330398543277655,No,-0.7369938039572841,1.6597750166028098,-0.08772026908256857,2,4,1,30,4,Yes
265,33,0,0,HR,Analyst,3,19081,-0.35774377938082913,0.12909332811109747,0.8650205975593094,0.5315383214803931,-0.44793240038681903,0.5949681479983459,1.302698655951261,1.1330398543277655,No,0.44093981984231767,-0.4081941326219823,-0.08772026908256857,3,3,2,34,4,No
266,40,1,2,HR,Assistant,4,3421,0.08756362960288921,0.24884595159077982,0.36515316181281454,0.8654191766816453,-1.3528463405622109,-0.10581883433186111,-1.3504554294891893,0.6721230565601105,Yes,-0.34434926269075017,1.2002263167750782,-1.2595559247657384,4,2,3,18,4,Yes
267,39,0,1,Sales,Executive,2,8540,-0.0743663373002811,0.48835119855014447,1.6148217511790517,0.1976574662791411,0.45698153978857275,-1.5073927989922749,0.4183139608044442,1.1330398543277655,No,-0.7369938039572841,1.0853391418181455,0.7493051992625528,2,4,2,12,3,No
268,27,0,1,Finance,Analyst,5,19288,-0.19581381247765883,-1.4276907771247729,-1.3843828632999173,0.8654191766816453,0.45698153978857275,0.5949681479983459,-0.46607073434237256,0.9203090245888478,Yes,-1.129638345223818,-1.2124043573205125,1.0841153866006012,4,3,1,35,3,No
269,26,1,0,Marketing,Manager,5,18966,0.20901110478026694,0.3685985750704622,-0.8845154275534226,-0.8039850993246151,-1.3528463405622109,-0.10581883433186111,1.302698655951261,-0.8879030281919527,No,-0.7369938039572841,0.05135456720574932,1.2515204802696256,2,4,2,7,4,Yes
270,22,0,2,IT,Manager,2,18882,0.7352834972155704,-0.9486802832060435,-0.6345817096801751,1.5331808870841495,0.45698153978857275,0.5949681479983459,1.302698655951261,1.2394052691972244,Yes,-0.34434926269075017,-1.2124043573205125,1.41892557393865,2,4,3,41,3,No
271,36,0,2,Sales,Executive,5,7675,-0.2362963042034514,-0.7091750362466789,-1.6343165811731648,1.5331808870841495,-1.3528463405622109,-0.10581883433186111,-0.46607073434237256,-1.0651787196410507,Yes,0.44093981984231767,-0.4081941326219823,1.41892557393865,3,3,4,40,2,No
272,52,1,0,HR,Manager,1,12082,-0.84353368009034,0.6081038220298268,0.11521944393956714,-1.4717468097271191,-0.44793240038681903,-0.10581883433186111,-0.46607073434237256,1.735777205254699,No,-0.34434926269075017,0.9704519668612125,0.24708991825547996,1,4,1,25,3,No
273,31,1,2,Sales,Assistant,2,16009,-0.8840161718161326,-0.3499171658076319,0.11521944393956714,0.1976574662791411,-0.44793240038681903,0.5949681479983459,-0.46607073434237256,-1.7388263471476235,No,1.2262289023753854,1.2002263167750782,-0.92474573742769,3,2,2,6,2,No
274,41,1,1,Sales,Assistant,4,9748,-1.612701022880399,-1.1881855301654083,-0.3846479918069277,-1.4717468097271191,1.3618954799639647,-0.806605816662068,-1.3504554294891893,-0.14334512410574068,No,-0.7369938039572841,0.5109032670334809,0.916710292931577,2,1,3,1,4,No
275,41,0,0,Sales,Executive,2,9103,0.20901110478026694,-1.4276907771247729,1.1149543154325567,1.1993000318828972,-1.3528463405622109,0.5949681479983459,-0.46607073434237256,-0.7460824750326741,No,-0.7369938039572841,-0.7528556574927809,0.7493051992625528,1,1,1,46,3,No
276,49,0,0,Sales,Manager,3,14348,0.6138360220381927,-0.4696697892873142,-0.6345817096801751,-1.1378659545258671,-0.44793240038681903,0.5949681479983459,-0.46607073434237256,-0.852447889902133,No,-0.7369938039572841,0.8555647919042796,0.7493051992625528,1,4,1,16,4,No
277,57,0,2,IT,Manager,4,12782,1.1805909061992887,1.2068669394282385,0.11521944393956714,-1.1378659545258671,-0.44793240038681903,-0.10581883433186111,-1.3504554294891893,0.7075781948499301,Yes,1.2262289023753854,-0.9826300074066467,-0.7573406437586656,4,1,3,48,1,No
278,57,1,0,Finance,Executive,3,8882,0.9781784475703259,-1.3079381536450905,-1.13444914542667,0.5315383214803931,-1.3528463405622109,-1.5073927989922749,1.302698655951261,-1.1006338579308703,Yes,-0.34434926269075017,1.544887841645877,0.24708991825547996,2,4,2,4,3,No
279,27,1,2,Marketing,Analyst,4,8798,1.0996259227477037,-1.1881855301654083,-1.13444914542667,-1.1378659545258671,-0.44793240038681903,-0.10581883433186111,-0.46607073434237256,-0.036979709236281834,Yes,-1.522282886490352,0.39601609207654803,-1.4269610184347628,3,3,2,29,3,No
280,46,0,2,Sales,Manager,5,12627,-1.6936660063319842,-1.6671960240841375,-1.3843828632999173,1.5331808870841495,0.45698153978857275,1.2957551303285528,0.4183139608044442,1.5585015138056009,No,-1.129638345223818,0.5109032670334809,1.586330667607674,1,2,2,38,4,No
281,46,0,2,Sales,Analyst,2,11415,0.20901110478026694,1.4463721863876031,-0.6345817096801751,0.8654191766816453,-0.44793240038681903,0.5949681479983459,1.302698655951261,-0.9942684430614115,No,-1.129638345223818,0.8555647919042796,-0.2551253627515928,1,1,1,47,4,No
282,53,1,2,Sales,Manager,1,15466,-0.5196737462839994,1.5661248098672855,-1.13444914542667,0.1976574662791411,-1.3528463405622109,0.5949681479983459,0.4183139608044442,-1.3488198259596076,Yes,-0.7369938039572841,-0.5230813075789151,-1.092150831096714,3,3,4,28,4,No
283,40,1,2,Finance,Manager,4,12846,-0.15533132075186626,1.685877433346968,-1.13444914542667,0.5315383214803931,0.45698153978857275,-0.806605816662068,-0.46607073434237256,1.0621295777481263,Yes,0.44093981984231767,1.315113491732011,-0.92474573742769,3,2,1,22,1,No
284,49,1,0,HR,Manager,4,15720,0.16852861305447436,0.3685985750704622,-0.3846479918069277,0.5315383214803931,0.45698153978857275,-0.10581883433186111,-1.3504554294891893,-1.6679160705679843,Yes,1.2262289023753854,1.6597750166028098,-0.4225304564206171,1,1,2,8,1,No
285,52,1,1,HR,Manager,3,12145,0.2899760882318521,-0.3499171658076319,0.11521944393956714,0.1976574662791411,-0.44793240038681903,-0.806605816662068,-1.3504554294891893,-1.313364687669788,Yes,-1.522282886490352,0.6257904419904138,-0.08772026908256857,3,1,1,32,4,Yes
286,47,0,1,IT,Assistant,5,7524,-0.03388384557448852,-0.23016454232794953,-1.3843828632999173,1.5331808870841495,1.3618954799639647,0.5949681479983459,-1.3504554294891893,-1.1006338579308703,No,1.6188734436419194,-0.4081941326219823,-0.5899355500896414,4,2,4,33,3,No
287,52,1,0,HR,Analyst,3,9559,0.4519060551350224,-0.7091750362466789,-0.8845154275534226,1.1993000318828972,0.45698153978857275,-0.10581883433186111,-0.46607073434237256,-1.3488198259596076,Yes,-1.522282886490352,-1.4421787072343784,0.5819001055935284,1,3,1,13,3,No
288,24,0,0,Sales,Analyst,3,10620,0.20901110478026694,-1.5474434006044553,0.8650205975593094,1.1993000318828972,-1.3528463405622109,-0.10581883433186111,-0.46607073434237256,-1.703371208857804,No,-1.129638345223818,0.16624174216268223,-0.92474573742769,4,3,3,27,4,No
289,38,0,1,Sales,Manager,5,6124,1.4639683482798367,-1.1881855301654083,-0.1347142739336803,0.5315383214803931,1.3618954799639647,1.2957551303285528,0.4183139608044442,1.3812258223565028,Yes,-0.7369938039572841,-0.9826300074066467,0.916710292931577,2,1,2,18,2,No
290,23,0,1,Sales,Manager,1,11671,0.5328710385866076,-0.23016454232794953,-1.6343165811731648,1.1993000318828972,1.3618954799639647,1.2957551303285528,-1.3504554294891893,1.3812258223565028,No,0.8335843611088516,0.7406776169473467,0.7493051992625528,4,2,2,18,1,Yes
291,54,1,1,IT,Analyst,3,14706,1.3425208731024592,0.12909332811109747,-1.6343165811731648,1.5331808870841495,0.45698153978857275,-1.5073927989922749,-0.46607073434237256,1.097584716037946,No,1.6188734436419194,-0.637968482535848,-0.92474573742769,3,3,2,13,1,Yes
292,36,1,1,Sales,Assistant,3,15070,-1.1673936138966807,0.12909332811109747,1.1149543154325567,-0.8039850993246151,-0.44793240038681903,1.2957551303285528,1.302698655951261,1.5939566520954205,No,-0.7369938039572841,0.8555647919042796,-1.2595559247657384,1,2,1,22,2,No
293,47,1,1,HR,Executive,4,11134,-0.6816037131871697,1.0871143159485561,1.3648880333058042,-0.8039850993246151,1.3618954799639647,-0.10581883433186111,-0.46607073434237256,0.9557641628786674,No,1.2262289023753854,-0.06353260775118358,-0.08772026908256857,4,2,1,14,4,No
294,49,1,2,Finance,Executive,5,3924,0.9781784475703259,-1.4276907771247729,0.615086879686062,-1.4717468097271191,-0.44793240038681903,1.2957551303285528,-0.46607073434237256,-0.14334512410574068,Yes,1.6188734436419194,1.6597750166028098,-0.92474573742769,3,1,1,11,3,No
295,48,0,0,Finance,Analyst,2,8506,1.4639683482798367,0.8476090689891915,-0.1347142739336803,-0.13622338892211097,0.45698153978857275,-1.5073927989922749,1.302698655951261,-1.703371208857804,Yes,0.8335843611088516,-1.5570658821913113,0.7493051992625528,3,2,2,39,3,No
296,25,1,2,Marketing,Manager,1,16650,0.8162484806671556,-1.3079381536450905,1.6148217511790517,-0.47010424412336305,-1.3528463405622109,0.5949681479983459,-1.3504554294891893,-1.7742814854374431,Yes,-0.34434926269075017,-0.2933069576650494,1.2515204802696256,4,2,1,22,1,No
297,54,1,1,HR,Manager,1,5395,-0.560156238009792,-0.4696697892873142,-0.1347142739336803,-1.1378659545258671,1.3618954799639647,1.2957551303285528,1.302698655951261,1.3812258223565028,No,-0.34434926269075017,1.430000666688944,-0.4225304564206171,1,4,2,36,2,No
298,56,0,1,Sales,Assistant,5,18310,-0.31726128765503653,0.9673616924688738,-1.6343165811731648,1.1993000318828972,-1.3528463405622109,-0.10581883433186111,-1.3504554294891893,-0.9588133047715919,Yes,-0.34434926269075017,-1.3272915322774455,-1.4269610184347628,4,2,1,17,3,No
299,43,1,1,Finance,Executive,4,11226,0.9376959558445334,1.326619562907921,-1.6343165811731648,-0.8039850993246151,-0.44793240038681903,0.5949681479983459,1.302698655951261,-0.5688067835835761,Yes,0.44093981984231767,0.28112891711961513,-0.4225304564206171,2,3,2,32,1,No
300,48,0,2,HR,Assistant,4,14781,0.20901110478026694,-0.11041191884826719,-0.8845154275534226,0.8654191766816453,-0.44793240038681903,-0.10581883433186111,0.4183139608044442,-1.313364687669788,Yes,-0.34434926269075017,0.9704519668612125,-0.4225304564206171,4,1,3,14,3,No
301,50,0,2,Finance,Executive,5,8515,1.3020383813766665,1.685877433346968,-0.6345817096801751,0.1976574662791411,-1.3528463405622109,0.5949681479983459,-1.3504554294891893,0.5657576416906517,No,0.04829527857578376,0.8555647919042796,-1.092150831096714,4,1,1,42,3,Yes
302,54,0,1,Sales,Analyst,4,6365,0.4519060551350224,-1.4276907771247729,-0.6345817096801751,-0.13622338892211097,0.45698153978857275,-0.10581883433186111,-0.46607073434237256,-1.3488198259596076,No,1.6188734436419194,-1.6719530571482442,1.41892557393865,1,2,2,29,3,No
303,52,0,2,Finance,Executive,1,19972,1.6663808069087997,0.12909332811109747,-0.8845154275534226,-1.4717468097271191,0.45698153978857275,1.2957551303285528,0.4183139608044442,-0.14334512410574068,No,0.8335843611088516,-1.5570658821913113,1.2515204802696256,4,2,3,6,1,No
304,40,0,2,Marketing,Assistant,1,14410,0.49238854686081496,0.8476090689891915,0.11521944393956714,-0.47010424412336305,1.3618954799639647,1.2957551303285528,-1.3504554294891893,-0.036979709236281834,Yes,1.2262289023753854,-1.5570658821913113,-1.5943661121037869,3,3,3,4,2,No
305,51,0,1,Marketing,Assistant,2,12095,0.9781784475703259,0.009340704631415151,-0.1347142739336803,-0.8039850993246151,1.3618954799639647,-1.5073927989922749,-1.3504554294891893,0.9557641628786674,Yes,0.04829527857578376,-1.3272915322774455,1.586330667607674,1,4,4,11,4,No
306,42,0,2,Finance,Assistant,5,13361,0.006598646151304057,1.5661248098672855,0.36515316181281454,-1.4717468097271191,0.45698153978857275,0.5949681479983459,-1.3504554294891893,1.2039501309074048,Yes,0.04829527857578376,-1.4421787072343784,0.7493051992625528,3,1,1,45,2,No
307,52,0,0,HR,Analyst,3,11531,-0.5196737462839994,-0.5894224127669965,-0.1347142739336803,-0.13622338892211097,0.45698153978857275,-1.5073927989922749,1.302698655951261,-0.8879030281919527,No,0.8335843611088516,0.16624174216268223,1.2515204802696256,1,4,2,40,3,Yes
308,22,1,0,HR,Executive,3,7270,0.5733535303124001,-0.7091750362466789,0.615086879686062,0.1976574662791411,-1.3528463405622109,-0.806605816662068,-1.3504554294891893,-1.703371208857804,Yes,1.2262289023753854,1.430000666688944,0.24708991825547996,2,3,4,10,2,Yes
309,37,1,0,HR,Executive,2,12906,0.37094107168343726,-0.4696697892873142,-1.6343165811731648,-1.1378659545258671,-0.44793240038681903,1.2957551303285528,-0.46607073434237256,-0.0015245709464622172,No,1.6188734436419194,-0.17841978270811648,-1.5943661121037869,2,1,1,28,3,No
310,44,1,0,Finance,Assistant,2,19940,1.625898315183007,0.12909332811109747,1.3648880333058042,-0.8039850993246151,-0.44793240038681903,0.5949681479983459,-1.3504554294891893,-0.391531092134478,No,-1.129638345223818,-1.5570658821913113,-0.5899355500896414,2,3,3,11,1,No
311,50,1,1,HR,Executive,4,14279,1.4234858565540442,-0.5894224127669965,1.6148217511790517,0.1976574662791411,1.3618954799639647,-1.5073927989922749,-0.46607073434237256,0.6012127799804713,No,-0.7369938039572841,0.05135456720574932,1.41892557393865,4,2,1,35,1,No
312,22,0,1,Sales,Manager,2,8452,-0.84353368009034,0.24884595159077982,-0.1347142739336803,-0.47010424412336305,0.45698153978857275,-1.5073927989922749,-0.46607073434237256,-0.5333516452937564,No,-1.129638345223818,-0.5230813075789151,-1.5943661121037869,2,3,2,15,1,No
313,59,1,1,Marketing,Manager,2,9477,-0.6411212214613772,0.48835119855014447,-1.6343165811731648,1.1993000318828972,-1.3528463405622109,-0.806605816662068,-0.46607073434237256,-0.0015245709464622172,Yes,0.8335843611088516,1.0853391418181455,-0.5899355500896414,1,2,3,8,3,No
314,43,0,0,Sales,Manager,3,9470,-1.126911122170888,-1.5474434006044553,-0.1347142739336803,-0.13622338892211097,1.3618954799639647,-1.5073927989922749,0.4183139608044442,-1.7742814854374431,Yes,-1.129638345223818,-0.2933069576650494,-1.4269610184347628,2,4,4,20,2,No
315,51,1,0,HR,Executive,4,5062,-0.276778795929244,1.0871143159485561,0.615086879686062,-0.47010424412336305,-1.3528463405622109,-0.10581883433186111,-0.46607073434237256,-0.6397170601632153,No,-1.129638345223818,-1.6719530571482442,-0.5899355500896414,1,1,1,21,4,No
316,41,1,2,Sales,Analyst,2,12030,-0.9244986635419252,0.9673616924688738,0.11521944393956714,-1.1378659545258671,0.45698153978857275,1.2957551303285528,1.302698655951261,-1.5615506556985252,Yes,-1.129638345223818,1.0853391418181455,1.41892557393865,3,1,1,1,4,Yes
317,42,1,2,HR,Analyst,2,4813,1.4234858565540442,-1.5474434006044553,0.8650205975593094,0.1976574662791411,0.45698153978857275,-1.5073927989922749,-1.3504554294891893,0.0339305673433574,No,-0.34434926269075017,0.8555647919042796,0.4144950119245042,4,4,4,29,1,Yes
318,21,0,0,Finance,Analyst,4,14671,-1.0864286304450954,-1.0684329066857259,0.36515316181281454,1.5331808870841495,0.45698153978857275,-1.5073927989922749,1.302698655951261,-1.4197301025392468,Yes,-1.522282886490352,-1.5570658821913113,-0.92474573742769,3,2,1,24,4,No
319,46,1,0,Sales,Analyst,5,17308,-0.276778795929244,0.48835119855014447,1.1149543154325567,-1.1378659545258671,-0.44793240038681903,-0.806605816662068,0.4183139608044442,-0.852447889902133,Yes,-1.129638345223818,-1.5570658821913113,1.41892557393865,3,1,1,30,3,No
320,21,0,0,Finance,Manager,4,5313,1.3425208731024592,-0.8289276597263612,-1.13444914542667,0.5315383214803931,0.45698153978857275,-0.10581883433186111,-1.3504554294891893,-1.313364687669788,No,-0.7369938039572841,0.6257904419904138,-1.5943661121037869,2,3,1,40,2,No
321,45,0,0,Finance,Manager,3,12706,-1.0054636469935103,1.326619562907921,-0.8845154275534226,-0.8039850993246151,1.3618954799639647,-1.5073927989922749,-0.46607073434237256,1.2394052691972244,No,0.8335843611088516,1.544887841645877,-1.5943661121037869,2,2,3,35,4,No
322,36,1,2,IT,Assistant,5,12837,-0.560156238009792,1.685877433346968,-0.8845154275534226,1.1993000318828972,-0.44793240038681903,1.2957551303285528,-1.3504554294891893,1.0266744394583067,No,-1.522282886490352,-1.2124043573205125,1.2515204802696256,2,1,3,33,4,No
323,59,1,0,HR,Executive,1,8831,0.047081137877096634,-1.4276907771247729,1.1149543154325567,-0.13622338892211097,-1.3528463405622109,1.2957551303285528,0.4183139608044442,-0.1788002623955603,No,0.44093981984231767,-1.3272915322774455,-1.5943661121037869,3,3,2,20,2,No
