Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
184,45,0,2,IT,Analyst,3,9719,0.8567309723929484,-0.2301645423279495,1.6148217511790517,-0.1362233889221109,-0.447932400386819,1.2957551303285528,0.4183139608044444,-0.14334512410574074,No,-0.7369938039572841,-1.3272915322774455,1.0841153866006012,2,4,1,11,4,No
185,51,0,2,Finance,Manager,4,11435,-1.612701022880399,1.5661248098672857,0.6150868796860619,1.1993000318828977,0.4569815397885728,-0.10581883433186133,1.3026986559512612,-0.10788998581592112,Yes,-0.7369938039572841,1.0853391418181455,-0.2551253627515928,3,2,3,47,2,No
186,25,1,0,Finance,Assistant,3,14350,-1.329323580799851,-1.6671960240841377,-0.8845154275534227,-0.8039850993246151,0.4569815397885728,-0.8066058166620683,0.4183139608044444,-1.3488198259596078,No,0.44093981984231767,1.430000666688944,0.24708991825547996,4,3,3,41,2,No
187,51,0,0,IT,Assistant,3,6590,-0.7220862049129623,-0.4696697892873142,-0.38464799180692777,-0.8039850993246151,1.3618954799639647,1.2957551303285528,-0.4660707343423725,-1.7033712088578041,Yes,0.04829527857578376,0.28112891711961513,1.41892557393865,2,3,3,49,2,No
188,23,1,0,Sales,Executive,5,13064,0.6948010054897781,0.967361692468874,0.8650205975593093,0.5315383214803934,-1.3528463405622109,-1.5073927989922753,1.3026986559512612,-0.675172198453035,Yes,0.44093981984231767,1.315113491732011,-1.092150831096714,1,2,3,11,4,No
189,30,1,0,Sales,Analyst,3,3390,-0.27677879592924387,-1.6671960240841377,0.6150868796860619,1.1993000318828977,0.4569815397885728,0.5949681479983457,-0.4660707343423725,-0.5688067835835762,No,0.8335843611088516,1.0853391418181455,0.07968482458645569,1,3,4,38,3,No
190,36,1,1,Marketing,Executive,3,15668,-0.84353368009034,-0.4696697892873142,0.11521944393956708,0.19765746627914124,1.3618954799639647,-0.8066058166620683,1.3026986559512612,-1.1360889962206902,No,-0.7369938039572841,-0.637968482535848,-1.092150831096714,3,2,2,41,2,Yes
191,57,1,0,HR,Executive,4,14569,1.6663808069088002,0.3685985750704623,0.3651531618128145,-1.1378659545258671,-0.447932400386819,0.5949681479983457,-0.4660707343423725,-1.3133646876697882,Yes,0.04829527857578376,0.39601609207654803,0.5819001055935284,4,4,1,2,3,No
192,43,1,1,Sales,Manager,5,16029,-0.15533132075186615,0.3685985750704623,1.1149543154325567,-1.4717468097271191,-0.447932400386819,1.2957551303285528,1.3026986559512612,-0.10788998581592112,Yes,1.2262289023753854,-0.17841978270811648,0.5819001055935284,4,3,1,4,1,Yes
193,24,0,0,HR,Manager,3,16107,1.3425208731024596,0.7278564455095093,-0.6345817096801752,-1.1378659545258671,0.4569815397885728,-0.10581883433186133,0.4183139608044444,1.2394052691972246,Yes,-0.34434926269075017,-0.2933069576650494,-0.7573406437586656,3,1,1,28,2,No
194,53,1,1,Finance,Manager,2,5560,-0.84353368009034,1.3266195629079212,1.1149543154325567,-1.4717468097271191,-1.3528463405622109,0.5949681479983457,0.4183139608044444,1.0621295777481266,Yes,-1.129638345223818,-0.06353260775118358,1.0841153866006012,2,3,3,33,1,No
195,25,1,2,HR,Analyst,1,8867,-1.126911122170888,0.12909332811109756,-0.38464799180692777,1.53318088708415,1.3618954799639647,-1.5073927989922753,0.4183139608044444,0.6012127799804714,No,-0.34434926269075017,0.05135456720574932,-1.4269610184347628,2,2,1,11,3,No
196,41,0,1,Finance,Manager,4,18284,0.6948010054897781,-0.2301645423279495,0.8650205975593093,1.53318088708415,0.4569815397885728,-0.8066058166620683,-0.4660707343423725,-0.21425540068537996,No,-1.129638345223818,-1.5570658821913113,-0.4225304564206171,3,1,4,3,4,No
197,30,1,1,IT,Manager,3,4211,0.9781784475703261,-0.9486802832060435,-0.8845154275534227,1.1993000318828977,-0.447932400386819,-1.5073927989922753,0.4183139608044444,-1.1360889962206902,Yes,-0.7369938039572841,1.544887841645877,-1.092150831096714,2,2,2,40,3,No
198,35,0,0,IT,Analyst,2,12121,1.4639683482798371,-1.6671960240841377,-0.6345817096801752,1.53318088708415,-1.3528463405622109,0.5949681479983457,-0.4660707343423725,0.4593922268211928,Yes,-0.34434926269075017,-1.3272915322774455,-0.08772026908256857,2,3,3,5,2,Yes
199,52,0,1,Marketing,Analyst,3,4539,-0.5196737462839994,1.3266195629079212,-0.13471427393368035,0.8654191766816455,1.3618954799639647,-0.10581883433186133,1.3026986559512612,0.5303025034008322,No,-0.34434926269075017,0.6257904419904138,-0.5899355500896414,2,1,3,21,2,No
200,28,0,2,Sales,Assistant,3,11693,0.3709410716834375,0.12909332811109756,0.3651531618128145,0.5315383214803934,0.4569815397885728,-0.10581883433186133,-0.4660707343423725,0.9912193011684871,Yes,1.6188734436419194,0.28112891711961513,-1.092150831096714,3,1,4,22,3,No
201,25,1,2,Marketing,Manager,5,11921,-0.7625686966387549,-1.6671960240841377,0.6150868796860619,-0.8039850993246151,1.3618954799639647,-1.5073927989922753,1.3026986559512612,0.5303025034008322,No,0.44093981984231767,1.544887841645877,0.916710292931577,1,3,1,37,2,No
202,35,1,0,Finance,Manager,5,13310,0.006598646151304197,0.2488459515907799,0.8650205975593093,0.8654191766816455,-1.3528463405622109,1.2957551303285528,-1.3504554294891895,0.8493987480092087,Yes,1.6188734436419194,0.16624174216268223,0.5819001055935284,4,1,3,11,2,Yes
203,48,1,2,Marketing,Manager,5,15744,-1.2888410890740585,-1.068432906685726,1.3648880333058042,-1.1378659545258671,-1.3528463405622109,1.2957551303285528,-1.3504554294891895,-0.21425540068537996,No,-0.34434926269075017,-0.637968482535848,0.916710292931577,1,4,3,44,1,No
204,22,0,1,HR,Assistant,2,7386,-1.410288564251436,-1.5474434006044555,-0.38464799180692777,-1.1378659545258671,-0.447932400386819,-0.10581883433186133,-1.3504554294891895,1.2748604074870442,Yes,1.6188734436419194,1.315113491732011,-0.2551253627515928,2,1,4,22,4,No
205,39,1,2,Finance,Manager,3,15242,-1.2888410890740585,0.2488459515907799,1.6148217511790517,1.53318088708415,-1.3528463405622109,-1.5073927989922753,-0.4660707343423725,0.8139436097193891,Yes,1.6188734436419194,0.6257904419904138,-1.092150831096714,3,1,4,41,3,No
206,55,0,0,IT,Assistant,1,17257,1.018660939296119,-1.068432906685726,-0.38464799180692777,-0.8039850993246151,0.4569815397885728,-1.5073927989922753,-1.3504554294891895,0.5657576416906518,Yes,0.44093981984231767,-0.7528556574927809,-0.7573406437586656,4,4,1,13,1,No
207,38,1,1,Sales,Executive,4,11947,0.41142356340923003,-0.11041191884826713,0.11521944393956708,0.5315383214803934,1.3618954799639647,-1.5073927989922753,-1.3504554294891895,0.636667918270291,No,0.04829527857578376,-0.06353260775118358,-1.5943661121037869,2,2,2,3,2,Yes
208,45,0,0,Finance,Assistant,5,16946,0.41142356340923003,0.3685985750704623,0.8650205975593093,-1.4717468097271191,-1.3528463405622109,0.5949681479983457,-1.3504554294891895,-1.7033712088578041,No,-0.7369938039572841,1.430000666688944,-0.5899355500896414,4,2,2,13,1,No
209,22,1,1,Finance,Executive,5,8930,-0.6411212214613772,-1.068432906685726,-0.8845154275534227,0.8654191766816455,-1.3528463405622109,1.2957551303285528,1.3026986559512612,-0.46244136871411734,Yes,0.04829527857578376,-0.4081941326219823,-1.5943661121037869,4,4,1,28,4,No
210,38,1,2,HR,Manager,3,8402,0.4923885468608152,-0.5894224127669965,-1.13444914542667,0.5315383214803934,0.4569815397885728,1.2957551303285528,0.4183139608044444,0.9203090245888479,Yes,-0.7369938039572841,0.6257904419904138,1.41892557393865,1,1,2,11,3,No
211,39,1,0,Sales,Executive,3,19017,1.018660939296119,1.0871143159485563,1.6148217511790517,-0.470104244123363,1.3618954799639647,0.5949681479983457,-0.4660707343423725,-0.3206208155548389,Yes,0.04829527857578376,1.430000666688944,-0.4225304564206171,2,3,4,11,4,Yes
212,51,0,0,IT,Assistant,2,3507,1.3425208731024596,0.3685985750704623,-0.13471427393368035,-0.1362233889221109,1.3618954799639647,-0.8066058166620683,-1.3504554294891895,1.1330398543277658,Yes,0.04829527857578376,1.315113491732011,-1.2595559247657384,4,4,4,21,4,No
213,26,0,1,Finance,Analyst,2,4436,0.5733535303124003,1.4463721863876033,-0.6345817096801752,1.53318088708415,-0.447932400386819,0.5949681479983457,1.3026986559512612,-0.3915310921344781,No,-1.129638345223818,1.2002263167750782,-1.5943661121037869,1,3,4,21,1,No
214,52,1,0,Finance,Executive,5,14618,1.383003364828252,-0.7091750362466789,-1.3843828632999173,-1.4717468097271191,-0.447932400386819,-1.5073927989922753,0.4183139608044444,-0.036979709236281876,No,1.6188734436419194,-0.7528556574927809,-1.5943661121037869,3,2,2,7,1,No
215,59,1,1,HR,Executive,3,11750,1.2615558896508743,-0.8289276597263612,-1.3843828632999173,-0.470104244123363,1.3618954799639647,0.5949681479983457,0.4183139608044444,-0.5688067835835762,No,0.8335843611088516,-0.17841978270811648,-0.5899355500896414,4,4,2,17,4,No
216,58,0,1,Marketing,Manager,1,19122,-0.07436633730028097,1.5661248098672857,0.8650205975593093,-1.4717468097271191,0.4569815397885728,-1.5073927989922753,0.4183139608044444,-0.958813304771592,Yes,0.44093981984231767,-0.2933069576650494,0.4144950119245042,2,3,3,48,2,Yes
217,37,0,1,IT,Assistant,4,10354,-0.2362963042034513,-0.5894224127669965,-0.38464799180692777,-1.4717468097271191,0.4569815397885728,-0.10581883433186133,1.3026986559512612,1.3103155457768638,Yes,0.04829527857578376,1.430000666688944,-1.5943661121037869,3,1,3,14,3,No
218,59,0,1,Sales,Executive,3,14294,0.9781784475703261,0.2488459515907799,0.11521944393956708,1.53318088708415,-0.447932400386819,-1.5073927989922753,-1.3504554294891895,-1.2069992728003294,No,-0.34434926269075017,1.2002263167750782,0.916710292931577,4,4,3,33,2,No
219,20,1,2,Finance,Executive,3,16840,0.3709410716834375,0.967361692468874,-1.6343165811731648,-1.4717468097271191,-1.3528463405622109,1.2957551303285528,0.4183139608044444,-0.3915310921344781,Yes,1.2262289023753854,-1.0975171823635796,0.5819001055935284,4,3,2,11,2,No
220,30,0,1,Finance,Executive,2,7399,-0.43870876283241417,1.6858774333469682,0.8650205975593093,0.5315383214803934,0.4569815397885728,0.5949681479983457,1.3026986559512612,0.8139436097193891,No,-1.129638345223818,0.39601609207654803,-1.092150831096714,2,4,3,13,3,No
221,47,1,0,IT,Executive,4,8037,1.099625922747704,1.3266195629079212,-0.38464799180692777,0.5315383214803934,-1.3528463405622109,-1.5073927989922753,1.3026986559512612,0.5303025034008322,No,1.2262289023753854,-1.3272915322774455,0.24708991825547996,4,4,4,1,1,No
222,44,0,2,Marketing,Analyst,5,18848,0.4923885468608152,-1.068432906685726,1.1149543154325567,-0.470104244123363,0.4569815397885728,-0.8066058166620683,-0.4660707343423725,-0.2497105389751996,No,-1.522282886490352,0.5109032670334809,0.24708991825547996,2,2,2,34,2,No
223,42,1,0,Finance,Assistant,3,6715,1.1401084144734965,-0.11041191884826713,-1.3843828632999173,-1.1378659545258671,1.3618954799639647,-0.10581883433186133,1.3026986559512612,-0.9942684430614116,No,-1.522282886490352,0.16624174216268223,1.0841153866006012,2,2,1,9,1,No
224,50,0,2,IT,Manager,5,17877,0.28997608823185234,0.8476090689891917,-1.3843828632999173,-0.8039850993246151,-0.447932400386819,-0.8066058166620683,0.4183139608044444,-1.597005793988345,Yes,-0.7369938039572841,0.39601609207654803,0.7493051992625528,2,1,2,13,3,No
225,49,0,1,HR,Manager,3,10837,1.2210733979250818,0.8476090689891917,-0.13471427393368035,0.8654191766816455,-1.3528463405622109,-0.8066058166620683,0.4183139608044444,0.5303025034008322,No,0.04829527857578376,-1.4421787072343784,-0.08772026908256857,2,2,3,37,2,No
226,54,0,2,Marketing,Analyst,5,4301,-0.03388384557448839,-1.068432906685726,0.6150868796860619,0.8654191766816455,-1.3528463405622109,-0.8066058166620683,1.3026986559512612,-1.065178719641051,Yes,0.44093981984231767,1.544887841645877,-1.2595559247657384,4,2,2,30,1,No
227,26,0,2,Sales,Assistant,4,10370,-1.1673936138966807,1.3266195629079212,-1.6343165811731648,0.19765746627914124,1.3618954799639647,-0.10581883433186133,0.4183139608044444,-0.5688067835835762,No,-0.34434926269075017,-0.17841978270811648,1.586330667607674,3,2,3,41,1,No
228,35,0,0,Finance,Executive,2,9411,-0.2362963042034513,-0.9486802832060435,-0.38464799180692777,1.53318088708415,0.4569815397885728,-0.10581883433186133,1.3026986559512612,-0.7815376133224939,No,0.8335843611088516,0.16624174216268223,1.586330667607674,3,3,3,45,2,No
229,45,1,0,IT,Analyst,4,9365,-1.1673936138966807,-0.3499171658076319,1.6148217511790517,1.1993000318828977,-1.3528463405622109,-0.10581883433186133,0.4183139608044444,-1.5615506556985255,No,0.8335843611088516,-0.2933069576650494,0.24708991825547996,1,4,1,37,3,No
230,21,0,1,HR,Assistant,1,18449,-1.5722185311546064,-1.427690777124773,-0.13471427393368035,1.1993000318828977,0.4569815397885728,-0.10581883433186133,-0.4660707343423725,1.4875912372259619,No,-1.129638345223818,-0.7528556574927809,-1.5943661121037869,2,2,1,47,4,No
231,20,0,2,Sales,Executive,2,3692,1.5854158234572149,-0.11041191884826713,1.6148217511790517,-0.470104244123363,1.3618954799639647,-0.8066058166620683,-1.3504554294891895,0.06938570563317699,Yes,-1.129638345223818,1.315113491732011,-1.5943661121037869,4,3,4,7,1,Yes
232,31,0,2,IT,Analyst,4,4478,0.41142356340923003,0.8476090689891917,0.11521944393956708,-1.4717468097271191,-0.447932400386819,1.2957551303285528,-0.4660707343423725,-0.49789650700393695,Yes,-1.129638345223818,-1.6719530571482442,-0.08772026908256857,4,4,3,14,3,No
233,24,1,2,IT,Assistant,1,9396,0.28997608823185234,0.4883511985501446,-0.13471427393368035,-1.4717468097271191,-1.3528463405622109,1.2957551303285528,-0.4660707343423725,-0.9942684430614116,Yes,-1.129638345223818,1.0853391418181455,1.2515204802696256,1,2,2,48,2,Yes
234,56,0,1,Sales,Manager,3,11448,-1.3698060725256436,0.967361692468874,-0.38464799180692777,1.53318088708415,0.4569815397885728,-0.10581883433186133,-1.3504554294891895,1.6294117903852403,Yes,1.6188734436419194,0.16624174216268223,0.7493051992625528,3,2,1,6,1,No
235,51,1,1,HR,Manager,3,13622,-1.2888410890740585,0.12909332811109756,0.3651531618128145,-0.1362233889221109,-1.3528463405622109,0.5949681479983457,0.4183139608044444,-1.5260955174087059,No,0.04829527857578376,0.05135456720574932,-1.4269610184347628,4,4,1,34,1,No
236,28,0,1,HR,Assistant,5,19825,-1.612701022880399,-0.9486802832060435,1.3648880333058042,-1.1378659545258671,0.4569815397885728,-1.5073927989922753,-1.3504554294891895,0.8848538862990283,Yes,1.2262289023753854,0.28112891711961513,1.0841153866006012,1,3,3,16,1,No
237,54,0,1,Marketing,Manager,2,13073,-1.045946138719303,-0.8289276597263612,-1.13444914542667,0.19765746627914124,0.4569815397885728,0.5949681479983457,1.3026986559512612,-0.10788998581592112,Yes,0.04829527857578376,-1.5570658821913113,-0.4225304564206171,3,3,2,37,3,Yes
238,38,1,1,Finance,Assistant,3,5646,1.4639683482798371,0.3685985750704623,0.8650205975593093,0.5315383214803934,0.4569815397885728,0.5949681479983457,-1.3504554294891895,-1.4551852408290666,No,0.04829527857578376,-0.17841978270811648,-0.2551253627515928,4,1,1,36,1,No
239,35,0,0,Sales,Executive,2,8209,-0.3172612876550364,1.2068669394282387,-0.38464799180692777,-1.4717468097271191,1.3618954799639647,0.5949681479983457,-0.4660707343423725,0.9912193011684871,Yes,-1.522282886490352,0.7406776169473467,1.586330667607674,2,4,1,46,1,No
240,22,1,2,Sales,Assistant,3,9533,-0.7625686966387549,-0.2301645423279495,-0.8845154275534227,0.19765746627914124,-0.447932400386819,1.2957551303285528,-1.3504554294891895,-0.958813304771592,Yes,0.44093981984231767,0.8555647919042796,0.07968482458645569,1,1,2,6,2,No
241,39,1,2,Sales,Executive,5,10211,1.302038381376667,0.7278564455095093,-1.3843828632999173,0.8654191766816455,-1.3528463405622109,-1.5073927989922753,0.4183139608044444,1.381225822356503,Yes,-0.34434926269075017,1.315113491732011,-0.7573406437586656,4,3,1,8,1,No
242,43,0,2,HR,Analyst,4,12927,-0.3172612876550364,-0.7091750362466789,-1.6343165811731648,-0.1362233889221109,-0.447932400386819,0.5949681479983457,-0.4660707343423725,-0.14334512410574074,Yes,-0.7369938039572841,0.16624174216268223,0.5819001055935284,1,2,2,24,3,Yes
243,52,1,2,Finance,Assistant,5,14927,0.9376959558445336,-0.5894224127669965,1.1149543154325567,0.5315383214803934,0.4569815397885728,-0.10581883433186133,1.3026986559512612,0.06938570563317699,No,0.44093981984231767,-1.4421787072343784,-1.5943661121037869,1,1,3,3,2,No
244,43,0,2,Marketing,Analyst,1,12316,-1.410288564251436,0.7278564455095093,1.1149543154325567,1.53318088708415,0.4569815397885728,1.2957551303285528,0.4183139608044444,-0.42698623042429773,No,-1.129638345223818,-1.5570658821913113,-0.5899355500896414,1,3,1,4,4,No
245,30,0,2,IT,Manager,3,15177,0.6948010054897781,0.967361692468874,1.6148217511790517,0.19765746627914124,-0.447932400386819,-0.10581883433186133,-0.4660707343423725,0.5657576416906518,Yes,1.2262289023753854,-0.8677428324497138,-0.2551253627515928,2,3,3,32,2,No
246,27,1,2,IT,Executive,1,13846,0.3709410716834375,1.4463721863876033,-1.6343165811731648,-0.470104244123363,-0.447932400386819,-0.10581883433186133,1.3026986559512612,0.5303025034008322,No,-1.522282886490352,1.0853391418181455,0.07968482458645569,3,2,2,1,1,No
247,55,1,2,Sales,Assistant,1,10933,-1.045946138719303,-0.7091750362466789,0.8650205975593093,0.5315383214803934,-1.3528463405622109,0.5949681479983457,0.4183139608044444,-1.597005793988345,Yes,1.6188734436419194,1.544887841645877,0.916710292931577,3,4,3,34,4,No
248,57,1,0,Finance,Analyst,2,8476,-0.03388384557448839,0.00934070463141522,0.6150868796860619,1.53318088708415,0.4569815397885728,-0.10581883433186133,1.3026986559512612,-1.065178719641051,Yes,1.2262289023753854,-1.5570658821913113,1.41892557393865,4,3,3,45,2,No
249,59,1,2,HR,Executive,3,16853,-0.357743779380829,0.608103822029827,-1.13444914542667,1.1993000318828977,-0.447932400386819,-1.5073927989922753,-1.3504554294891895,0.7784884714295695,Yes,-1.522282886490352,-1.5570658821913113,-1.4269610184347628,2,1,3,9,1,No
250,39,0,0,Finance,Executive,1,10928,0.7757659889413632,-1.5474434006044555,-0.8845154275534227,1.53318088708415,1.3618954799639647,-0.10581883433186133,-1.3504554294891895,0.8139436097193891,No,1.6188734436419194,1.2002263167750782,0.7493051992625528,3,2,4,12,2,No
251,54,0,1,Finance,Manager,4,5080,1.383003364828252,1.2068669394282387,-1.3843828632999173,1.53318088708415,0.4569815397885728,0.5949681479983457,1.3026986559512612,-0.5333516452937566,No,-1.129638345223818,-0.7528556574927809,-1.2595559247657384,4,4,2,10,3,No
252,44,1,2,HR,Manager,1,9089,-1.612701022880399,-0.2301645423279495,1.3648880333058042,0.5315383214803934,0.4569815397885728,-0.10581883433186133,-1.3504554294891895,-1.7033712088578041,No,-0.7369938039572841,1.6597750166028098,-1.092150831096714,4,4,2,10,1,No
253,54,0,1,Sales,Executive,4,10797,-0.11484882902607355,-1.5474434006044555,1.1149543154325567,-0.1362233889221109,-1.3528463405622109,1.2957551303285528,1.3026986559512612,1.3103155457768638,No,-1.129638345223818,0.5109032670334809,1.586330667607674,1,4,2,44,3,No
254,44,0,1,Finance,Executive,2,11346,0.04708113787709678,0.4883511985501446,0.8650205975593093,0.5315383214803934,1.3618954799639647,1.2957551303285528,0.4183139608044444,1.2394052691972246,No,1.2262289023753854,0.6257904419904138,-0.5899355500896414,2,3,2,48,1,No
255,48,0,1,IT,Assistant,1,3904,0.24949359650605968,1.3266195629079212,0.8650205975593093,-0.8039850993246151,-1.3528463405622109,1.2957551303285528,-0.4660707343423725,0.9557641628786675,No,-1.129638345223818,1.544887841645877,0.24708991825547996,3,4,2,23,3,No
256,37,0,0,HR,Executive,5,19788,1.4234858565540447,-1.5474434006044555,1.6148217511790517,-1.1378659545258671,1.3618954799639647,-0.8066058166620683,1.3026986559512612,-0.3206208155548389,Yes,-1.129638345223818,1.315113491732011,-1.092150831096714,2,3,1,6,4,No
257,37,1,1,Marketing,Assistant,2,12974,-0.6411212214613772,-1.427690777124773,0.8650205975593093,-0.1362233889221109,-1.3528463405622109,1.2957551303285528,-0.4660707343423725,-0.21425540068537996,No,-1.522282886490352,1.0853391418181455,-0.08772026908256857,2,2,1,24,3,No
258,21,1,1,Sales,Executive,4,4184,-0.07436633730028097,-1.068432906685726,-1.6343165811731648,-0.470104244123363,1.3618954799639647,1.2957551303285528,-0.4660707343423725,-0.2497105389751996,Yes,0.8335843611088516,-1.0975171823635796,-0.7573406437586656,3,2,1,24,2,No
259,54,0,1,HR,Manager,2,4725,1.4639683482798371,-1.427690777124773,-0.8845154275534227,-0.1362233889221109,1.3618954799639647,-0.8066058166620683,1.3026986559512612,1.4166809606463227,Yes,-1.129638345223818,1.2002263167750782,0.5819001055935284,3,4,3,21,1,No
260,35,1,2,Marketing,Assistant,1,14380,1.302038381376667,-0.5894224127669965,-0.13471427393368035,0.8654191766816455,1.3618954799639647,1.2957551303285528,-1.3504554294891895,-0.6397170601632154,No,0.04829527857578376,-0.4081941326219823,-1.2595559247657384,2,2,3,42,2,No
261,55,1,2,Marketing,Analyst,3,16057,1.018660939296119,1.0871143159485563,0.6150868796860619,-0.470104244123363,-0.447932400386819,0.5949681479983457,0.4183139608044444,0.31757167366191436,Yes,0.04829527857578376,1.0853391418181455,1.0841153866006012,4,1,2,31,3,No
262,52,1,0,Finance,Manager,3,8606,-1.7341484980577768,1.4463721863876033,0.8650205975593093,1.1993000318828977,0.4569815397885728,1.2957551303285528,-0.4660707343423725,1.2394052691972246,Yes,-0.7369938039572841,-0.7528556574927809,0.07968482458645569,2,1,4,47,1,No
263,23,0,0,Finance,Assistant,4,6956,-0.19581381247765872,-1.068432906685726,-0.38464799180692777,0.5315383214803934,1.3618954799639647,1.2957551303285528,0.4183139608044444,1.4875912372259619,Yes,-0.7369938039572841,-0.9826300074066467,-0.08772026908256857,3,3,2,41,3,No
264,52,0,2,Finance,Assistant,4,19555,-1.0864286304450954,0.967361692468874,-0.38464799180692777,1.53318088708415,-0.447932400386819,-0.8066058166620683,-0.4660707343423725,1.1330398543277658,No,-0.7369938039572841,1.6597750166028098,-0.08772026908256857,2,4,1,30,4,Yes
265,33,0,0,HR,Analyst,3,19081,-0.357743779380829,0.12909332811109756,0.8650205975593093,0.5315383214803934,-0.447932400386819,0.5949681479983457,1.3026986559512612,1.1330398543277658,No,0.44093981984231767,-0.4081941326219823,-0.08772026908256857,3,3,2,34,4,No
266,40,1,2,HR,Assistant,4,3421,0.08756362960288937,0.2488459515907799,0.3651531618128145,0.8654191766816455,-1.3528463405622109,-0.10581883433186133,-1.3504554294891895,0.6721230565601106,Yes,-0.34434926269075017,1.2002263167750782,-1.2595559247657384,4,2,3,18,4,Yes
267,39,0,1,Sales,Executive,2,8540,-0.07436633730028097,0.4883511985501446,1.6148217511790517,0.19765746627914124,0.4569815397885728,-1.5073927989922753,0.4183139608044444,1.1330398543277658,No,-0.7369938039572841,1.0853391418181455,0.7493051992625528,2,4,2,12,3,No
268,27,0,1,Finance,Analyst,5,19288,-0.19581381247765872,-1.427690777124773,-1.3843828632999173,0.8654191766816455,0.4569815397885728,0.5949681479983457,-0.4660707343423725,0.9203090245888479,Yes,-1.129638345223818,-1.2124043573205125,1.0841153866006012,4,3,1,35,3,No
269,26,1,0,Marketing,Manager,5,18966,0.2090111047802671,0.3685985750704623,-0.8845154275534227,-0.8039850993246151,-1.3528463405622109,-0.10581883433186133,1.3026986559512612,-0.8879030281919528,No,-0.7369938039572841,0.05135456720574932,1.2515204802696256,2,4,2,7,4,Yes
270,22,0,2,IT,Manager,2,18882,0.7352834972155706,-0.9486802832060435,-0.6345817096801752,1.53318088708415,0.4569815397885728,0.5949681479983457,1.3026986559512612,1.2394052691972246,Yes,-0.34434926269075017,-1.2124043573205125,1.41892557393865,2,4,3,41,3,No
271,36,0,2,Sales,Executive,5,7675,-0.2362963042034513,-0.7091750362466789,-1.6343165811731648,1.53318088708415,-1.3528463405622109,-0.10581883433186133,-0.4660707343423725,-1.065178719641051,Yes,0.44093981984231767,-0.4081941326219823,1.41892557393865,3,3,4,40,2,No
272,52,1,0,HR,Manager,1,12082,-0.84353368009034,0.608103822029827,0.11521944393956708,-1.4717468097271191,-0.447932400386819,-0.10581883433186133,-0.4660707343423725,1.7357772052546991,No,-0.34434926269075017,0.9704519668612125,0.24708991825547996,1,4,1,25,3,No
273,31,1,2,Sales,Assistant,2,16009,-0.8840161718161326,-0.3499171658076319,0.11521944393956708,0.19765746627914124,-0.447932400386819,0.5949681479983457,-0.4660707343423725,-1.7388263471476237,No,1.2262289023753854,1.2002263167750782,-0.92474573742769,3,2,2,6,2,No
274,41,1,1,Sales,Assistant,4,9748,-1.612701022880399,-1.1881855301654085,-0.38464799180692777,-1.4717468097271191,1.3618954799639647,-0.8066058166620683,-1.3504554294891895,-0.14334512410574074,No,-0.7369938039572841,0.5109032670334809,0.916710292931577,2,1,3,1,4,No
275,41,0,0,Sales,Executive,2,9103,0.2090111047802671,-1.427690777124773,1.1149543154325567,1.1993000318828977,-1.3528463405622109,0.5949681479983457,-0.4660707343423725,-0.7460824750326742,No,-0.7369938039572841,-0.7528556574927809,0.7493051992625528,1,1,1,46,3,No
276,49,0,0,Sales,Manager,3,14348,0.6138360220381929,-0.4696697892873142,-0.6345817096801752,-1.1378659545258671,-0.447932400386819,0.5949681479983457,-0.4660707343423725,-0.8524478899021332,No,-0.7369938039572841,0.8555647919042796,0.7493051992625528,1,4,1,16,4,No
277,57,0,2,IT,Manager,4,12782,1.1805909061992892,1.2068669394282387,0.11521944393956708,-1.1378659545258671,-0.447932400386819,-0.10581883433186133,-1.3504554294891895,0.7075781948499302,Yes,1.2262289023753854,-0.9826300074066467,-0.7573406437586656,4,1,3,48,1,No
278,57,1,0,Finance,Executive,3,8882,0.9781784475703261,-1.3079381536450907,-1.13444914542667,0.5315383214803934,-1.3528463405622109,-1.5073927989922753,1.3026986559512612,-1.1006338579308705,Yes,-0.34434926269075017,1.544887841645877,0.24708991825547996,2,4,2,4,3,No
279,27,1,2,Marketing,Analyst,4,8798,1.099625922747704,-1.1881855301654085,-1.13444914542667,-1.1378659545258671,-0.447932400386819,-0.10581883433186133,-0.4660707343423725,-0.036979709236281876,Yes,-1.522282886490352,0.39601609207654803,-1.4269610184347628,3,3,2,29,3,No
280,46,0,2,Sales,Manager,5,12627,-1.6936660063319842,-1.6671960240841377,-1.3843828632999173,1.53318088708415,0.4569815397885728,1.2957551303285528,0.4183139608044444,1.558501513805601,No,-1.129638345223818,0.5109032670334809,1.586330667607674,1,2,2,38,4,No
281,46,0,2,Sales,Analyst,2,11415,0.2090111047802671,1.4463721863876033,-0.6345817096801752,0.8654191766816455,-0.447932400386819,0.5949681479983457,1.3026986559512612,-0.9942684430614116,No,-1.129638345223818,0.8555647919042796,-0.2551253627515928,1,1,1,47,4,No
